CODCLIENTE;NOME;CIDADE;UF;DATA;NRODOCUMENTO;VENDEDOR;CODPRODUTO;PRODUTO;CODCOR;FAMILIA;GRUPO;MARCA;QTDE;PRECO;PRECOCUSTO;VALTOTAL;TIPO;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;1;2,7;1,84;-2,7;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;1;2,59;1,65;-2,59;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;2;2,7;1,84;-5,4;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;1;2,7;1,84;-2,7;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12342556;NESTLE IOG 170g NATURAL COM MEL;;PRATA;REFRIGERADO;NESTLE;4;2,7;1,84;-10,8;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12326241;NESTLE IOG 170g GARRAFINHA VITAMINA DE F;;OURO;REFRIGERADO;NESTLE;2;2,59;1,65;-5,18;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;640104531;NESTLE IOG 170G ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;4;2,75;2,07;-11;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12381716;NESTON 170g MAMAO/MACA/BANANA;;OURO;REFRIGERADO;NESTLE;2;2,9;1,89;-5,8;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12343322;NINHO IOG 170g LIQ MORANGO;;OURO;REFRIGERADO;NESTLE;1;3,1;2,13;-3,1;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12469954;MOLICO 360g MORANGO ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;4;1,63;4,63;-6,52;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;2;12,99;9,76;-25,98;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12381714;NESTON 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;2;11,99;8,14;-23,98;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;640102531;NESTLE IOG 170G ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;1;2,75;2,07;-2,75;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;9;1,07;4,32;-9,63;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;8;1,69;4,18;-13,52;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12342863;CHAMYTO BIG LEITE FERM 120G;;PRATA;REFRIGERADO;NESTLE;3;1,69;1,05;-5,07;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12469956;MOLICO 360g AMEIXA ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;1;6,5;4,63;-6,5;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12600743;NESTLE GREGO 90g CALDA LIMAO NEOS;;OURO;REFRIGERADO;NESTLE;2;2,65;1,67;-5,3;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12500364;NESTLE GREGO 450g POTAO MORANGO;;OURO;REFRIGERADO;NESTLE;1;9,99;7,41;-9,99;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12381967;NINHO IOG 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;2;11,47;7,96;-22,94;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;1;6,78;4,91;-6,78;TROCA DEV;
394;SUPERMERCADO BRAULIO LTDA;Florianópolis;SC;11/08/2026;3712;VENDEDOR: MARCIO LUIZ DA ROSA;12342565;NESTLE REQUEIJAO 200g CREM LIGHT;;PRATA;REFRIGERADO;NESTLE;2;7,84;5,95;-15,68;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12504511;CHANDELLE FLAN 200g BAUNILHA;;OURO;REFRIGERADO;NESTLE;4;4,1;2,84;-16,4;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12600395;CHAMBINHO IOG 165g LIQ MORANGO;;PRATA;REFRIGERADO;NESTLE;3;2,98;2,05;-8,94;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12572718;NESTLE IOG 150g BICAM FRUTAS VERMELHAS;;OURO;REFRIGERADO;NESTLE;2;3,3;2,17;-6,6;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;3;2,59;1,65;-7,77;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12394616;NESTLE IOG 540G  POLPA 2 SAB;;;ZZ -- INATIVO R;NESTLE;1;5,99;2,93;-5,99;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12358173;NESTON IOG 540G POLPA BJ;;OURO;ZZ -- INATIVO R;NESTLE;1;6,61;3,02;-6,61;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12381714;NESTON 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;2;11,99;8,14;-23,98;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12343322;NINHO IOG 170g LIQ MORANGO;;OURO;REFRIGERADO;NESTLE;1;3,1;2,13;-3,1;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12381967;NINHO IOG 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;1;11,47;7,96;-11,47;TROCA DEV;
427;SUPERMERCADO SUL DO RIO LTDA;Palhoça;SC;11/08/2026;14193;VENDEDOR: MARCELO IVONEI DA ROSA;12334188;CHAMBINHO PETIT 320g MACA E BANANA;;OURO;REFRIGERADO;NESTLE;3;7,99;4,91;-23,97;TROCA DEV;
653;KOCH HIPERMERCADO S/A - LJ 05;Itajaí;SC;12/08/2026;248489;VENDEDOR: VALDIR ZACARIAS;100107;NOTMILK SEMIDESNATADO 1LT NOTCO;;OURO;MERCEARIA;NOTCO;12;9,87;6,74;-118,44;DEVOL ENT;
515;KOCH HIPERMERCADO S/A;São João Batista;SC;11/08/2026;157261;VENDEDOR: VALDIR ZACARIAS;541442;ZINHO PAO BOLINHA PICANTE CHURRASCO 300g;;OURO;REFRIGERADO;ZINHO;12;10,12;6,19;-121,44;TROCA DEV;
515;KOCH HIPERMERCADO S/A;São João Batista;SC;11/08/2026;157261;VENDEDOR: VALDIR ZACARIAS;541446;ZINHO PAO DE ALHO BAGUETE TRAD 300g;;OURO;REFRIGERADO;ZINHO;1;10,12;6,97;-10,12;TROCA DEV;
515;KOCH HIPERMERCADO S/A;São João Batista;SC;11/08/2026;157261;VENDEDOR: VALDIR ZACARIAS;541640;ZINHO PAO DE ALHO BOLINHA TRAD AIR FRYER;;OURO;REFRIGERADO;ZINHO;1;5,55;3,35;-5,55;TROCA DEV;
515;KOCH HIPERMERCADO S/A;São João Batista;SC;11/08/2026;157261;VENDEDOR: VALDIR ZACARIAS;541641;ZINHO PAO BOLINHA CATUPIRY AIR FRYER 150;;OURO;REFRIGERADO;ZINHO;47;6,35;3,83;-298,45;TROCA DEV;
515;KOCH HIPERMERCADO S/A;São João Batista;SC;11/08/2026;157261;VENDEDOR: VALDIR ZACARIAS;541445;ZINHO PAO BOLINHA CALABRESA AIR FRYER 15;;OURO;REFRIGERADO;ZINHO;7;6,35;3,83;-44,45;TROCA DEV;
286;KOCH HIPERMERCADO S/A;Biguaçu;SC;12/08/2026;90759;VENDEDOR: VALDIR ZACARIAS;100106;NOTMILK ORIGINAL 1LT NOTCO;;OURO;MERCEARIA;NOTCO;3;9,87;6,74;-29,61;DEVOL ENT;
286;KOCH HIPERMERCADO S/A;Biguaçu;SC;12/08/2026;90759;VENDEDOR: VALDIR ZACARIAS;12220265;NESTLE GREGO 540g LIGHT 3 SABORES;;OURO;REFRIGERADO;NESTLE;3;10,76;7,62;-32,28;DEVOL ENT;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;5;6;4,01;-30;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12342567;NESTLE IOG 150g BICAM MORANGO;;OURO;REFRIGERADO;NESTLE;1;3;2,17;-3;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12559767;NESTLE GREGO 90g CALDA MORANGO NEOS;;OURO;REFRIGERADO;NESTLE;1;2,5;1,67;-2,5;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12600743;NESTLE GREGO 90g CALDA LIMAO NEOS;;OURO;REFRIGERADO;NESTLE;1;2,5;1,67;-2,5;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12342556;NESTLE IOG 170g NATURAL COM MEL;;PRATA;REFRIGERADO;NESTLE;1;2,47;1,84;-2,47;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12515949;NESTON 510g POLPA 3 CEREAIS;;PRATA;REFRIGERADO;NESTLE;2;6;4,47;-12;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;1;2,92;2,13;-2,92;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;22;5,59;4,09;-122,98;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12342863;CHAMYTO BIG LEITE FERM 120G;;PRATA;REFRIGERADO;NESTLE;1;1,43;1,05;-1,43;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;541446;ZINHO PAO DE ALHO BAGUETE TRAD 300g;;OURO;REFRIGERADO;ZINHO;1;10,12;6,97;-10,12;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12609820;CHANDELLE BRIGADEIRAO 90G;;OURO;REFRIGERADO;NESTLE;12;3,63;2,87;-43,56;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;12/08/2026;96706;VENDEDOR: VALDIR ZACARIAS;12599493;CHANDELLE PUDIM DE LEITE 100G;;OURO;REFRIGERADO;NESTLE;1;3,63;2,87;-3,63;TROCA DEV;
853;HIPER SELECT SUPERMERCADOS LTDA;Florianópolis;SC;12/08/2026;77348;SUPERVISOR: DEIVID MANNES;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;1;3,1;2,13;-3,1;TROCA DEV;
853;HIPER SELECT SUPERMERCADOS LTDA;Florianópolis;SC;12/08/2026;77348;SUPERVISOR: DEIVID MANNES;691303;PURI AGUA DE COCO 300ML INTEGRAL;;OURO;REFRIGERADO;PURI;1;3,58;3,66;-3,58;TROCA DEV;
853;HIPER SELECT SUPERMERCADOS LTDA;Florianópolis;SC;12/08/2026;77348;SUPERVISOR: DEIVID MANNES;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;1;2,7;1,84;-2,7;TROCA DEV;
853;HIPER SELECT SUPERMERCADOS LTDA;Florianópolis;SC;12/08/2026;77348;SUPERVISOR: DEIVID MANNES;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;1;11,99;8,06;-11,99;TROCA DEV;
853;HIPER SELECT SUPERMERCADOS LTDA;Florianópolis;SC;12/08/2026;77348;SUPERVISOR: DEIVID MANNES;12354539;CHAMYTO GO IOGURTE 100g VITAMINA;;PRATA;REFRIGERADO;NESTLE;1;2,75;1,77;-2,75;TROCA DEV;
853;HIPER SELECT SUPERMERCADOS LTDA;Florianópolis;SC;12/08/2026;77348;SUPERVISOR: DEIVID MANNES;12590338;GALBANI QUEIJO PARMESAO CILINDRO 180G;;OURO;REFRIGERADO;GALBANI;1;18,72;17,91;-18,72;TROCA DEV;
362;KOCH HIPERMERCADO S/A - LJ15;Porto Belo;SC;13/08/2026;95627;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;180;2,47;1,84;-444,6;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12585387;GALBANI CREME DE RICOTA 200G LIGHT;;PRATA;REFRIGERADO;GALBANI;3;5,99;5,38;-17,97;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12334188;CHAMBINHO PETIT 320g MACA E BANANA;;OURO;REFRIGERADO;NESTLE;2;6;4,91;-12;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12600743;NESTLE GREGO 90g CALDA LIMAO NEOS;;OURO;REFRIGERADO;NESTLE;1;2,49;1,67;-2,49;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12406318;NESTLE GREGO 90g TRADICIONAL NEOS;;OURO;REFRIGERADO;NESTLE;2;2,72;1,67;-5,44;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12572718;NESTLE IOG 150g BICAM FRUTAS VERMELHAS;;OURO;REFRIGERADO;NESTLE;3;3,18;2,17;-9,55;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;1;2,19;1,65;-2,19;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;3;2,89;1,84;-8,67;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;1;2,89;1,84;-2,89;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;6;5,99;4,09;-35,94;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;2;2,73;2,13;-5,46;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;6;4,57;3,58;-27,42;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12395677;CHAMYTO LEITE FERM TRAD 80G;;PRATA;REFRIGERADO;NESTLE;61;0,96;0,72;-58,85;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;610111370;CHAMYTO LEITE FERM UVA 480G;;PRATA;REFRIGERADO;NESTLE;24;1,17;4,32;-27,96;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;12440873;MOLICO 850g MORANGO ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;4;11,32;8;-45,26;TROCA DEV;
229;MERCADO DEGA LTDA;Florianópolis;SC;12/08/2026;3776;VENDEDOR: ANDERSON GONCALVES SOUZA;21028;BEL PIPOCA POP UP CHOCOLATE 50G;;OURO;MERCEARIA;BEL;1;3,14;1,96;-3,14;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;240947;BAUDUCCO WAFER SNACK DISPLAY 24X20G;;PRATA;MERCEARIA;BAUDUCCO;14;1,45;24,49;-20,29;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;1;6,99;4,01;-6,99;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;4;1;4,32;-3,99;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;610111370;CHAMYTO LEITE FERM UVA 480G;;PRATA;REFRIGERADO;NESTLE;3;1;4,32;-2,99;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12600743;NESTLE GREGO 90g CALDA LIMAO NEOS;;OURO;REFRIGERADO;NESTLE;5;2,49;1,67;-12,45;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12515949;NESTON 510g POLPA 3 CEREAIS;;PRATA;REFRIGERADO;NESTLE;6;5,99;4,47;-35,94;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;640111528;NESTLE IOG 1,15KG ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;3;14,96;9,76;-44,88;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;1;6,83;4,55;-6,83;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12440873;MOLICO 850g MORANGO ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;2;12,99;8;-25,98;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;640109528;NESTLE IOG 1,15KG COCO;;OURO;REFRIGERADO;NESTLE;1;13,3;8,06;-13,3;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;3;14,99;8,06;-44,97;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;640110482;NESTLE IOG 510G POLPA MORANGO E COCO;;PRATA;REFRIGERADO;NESTLE;3;4,99;4,09;-14,97;TROCA DEV;
587;REIS PEREIRA COMERCIO DE ALIMENTOS;Florianópolis;SC;12/08/2026;11604;VENDEDOR: ANDERSON GONCALVES SOUZA;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;1;3,49;2,13;-3,49;TROCA DEV;
729;COOPERATIVA DE PRODUCAO E ABASTECIM;Blumenau;SC;12/08/2026;67632;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;1;6,01;4,81;-6,01;DEVOL ENT;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12585387;GALBANI CREME DE RICOTA 200G LIGHT;;PRATA;REFRIGERADO;GALBANI;1;6,32;5,38;-6,32;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;10;11,05;8,06;-110,5;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12405990;NESTLE GREGO 90G FR VERMELHAS NEOS;;OURO;REFRIGERADO;NESTLE;1;2,5;1,67;-2,5;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;1;2,47;1,84;-2,47;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;1;5,59;4,09;-5,59;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;63;5,67;4,18;-357,21;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;30;5,67;4,18;-170,1;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;21;5,67;4,18;-119,07;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;21;5,67;4,18;-119,07;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12342863;CHAMYTO BIG LEITE FERM 120G;;PRATA;REFRIGERADO;NESTLE;1;1,43;1,05;-1,43;TROCA DEV;
377;KOCH HIPERMERCADO S/A - LJ24;Tijucas;SC;13/08/2026;82531;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;3;9,98;7,3;-29,94;TROCA DEV;
302;KOCH HIPERMERCADO S/A;São José;SC;13/08/2026;131590;VENDEDOR: VALDIR ZACARIAS;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;1;6;4,01;-6;TROCA DEV;
